,lend_rate,borrow_rate
2021-06-27,5.690292523726196,14.606391510666498
2021-06-26,5.976480751797756,14.920633063051518
2021-06-25,6.665978030165891,15.676268284606149
2021-06-24,7.414300898660711,16.446177535742944
2021-06-23,5.4003388596785395,14.166307142578118
2021-06-22,6.644335502224178,15.647282306364586
2021-06-21,6.298976978404086,15.27524860029507
2021-06-20,6.268720567227803,15.248246539136527
2021-06-19,6.488531836934614,15.507653364591997
2021-06-18,6.856061479544238,15.739120023277692
2021-06-17,6.862767632118998,15.716327210934862
2021-06-16,6.024733294880609,14.792876326332337
2021-06-15,5.930077227508863,14.747510293630441
2021-06-14,16.913160952608578,27.424888689436987
2021-06-13,6.685615021971192,15.526931576761115
2021-06-12,7.067789626835331,15.965998759968787
2021-06-11,5.266540139773538,13.836927209086182
2021-06-10,5.565278202472178,14.3953792308112
2021-06-09,6.517344743902621,15.508065825979795
2021-06-08,6.674580053260918,15.714801751269441
2021-06-07,6.385396166741159,15.449281893283674
2021-06-06,6.511686380057765,15.592928397180373
2021-06-05,6.446825176171255,15.347436572386748
2021-06-04,6.551066942091849,15.237516718703871
2021-06-03,6.193287178040199,14.924275554645662
2021-06-02,5.965757643498021,14.506723570758014
2021-06-01,5.539200568001639,14.230718239782652
2021-05-31,6.828659227105373,15.667856713167719
2021-05-30,7.488923494197577,16.197128914930904
2021-05-29,7.75477689735108,16.262501237456263
2021-05-28,6.9081442274324,15.54648295744677
2021-05-27,17.14001648214528,42.40770169924885
2021-05-26,6.882789910793964,15.707618733840954
2021-05-25,6.710122393611972,15.200064284643686
2021-05-24,7.400416164899252,15.808246685705322
2021-05-23,12.322055779484174,22.207881001888943
2021-05-22,8.04658405116483,16.866769506730712
2021-05-21,9.520748494901968,17.9227699295611
2021-05-20,10.380060186342321,19.332410264705114
2021-05-19,13.996756504691545,22.59024682823625
2021-05-18,18.28631134205577,28.197882169466677
2021-05-17,18.03941963450245,28.44214900821331
2021-05-16,9.215114023891815,17.708708204037244
2021-05-15,8.509386089099372,17.0832345653565
2021-05-14,8.573662857940073,17.156392204612047
2021-05-13,8.120955551345398,16.878898689159918
2021-05-12,7.9168115821580205,16.58771947080169
2021-05-11,7.880424156244365,16.331971443373668
2021-05-10,8.363015017004242,16.61533397731758
2021-05-09,8.647628235828982,16.794685702383102
2021-05-08,8.218437039313498,16.483475107360153
2021-05-07,8.44368743662699,16.689893745535255
2021-05-06,7.990516831677433,16.27119440082371
2021-05-05,7.045340136242097,15.718162259184107
2021-05-04,18.859976161957366,30.999235167323167
2021-05-03,8.287528527833903,17.04510880781217
2021-05-02,8.577044016749491,17.2718392102563
2021-05-01,8.805050968824618,17.411186179371132
2021-04-30,8.179726372346641,16.728334117322767
2021-04-29,7.830885171420857,16.434026993076266
2021-04-28,8.283188241206457,16.861523056434592
2021-04-27,7.033761445305137,15.552213889887742
2021-04-26,7.297976352315152,15.882994249909043
2021-04-25,8.873440243354347,17.26945512017509
2021-04-24,8.723694960542671,17.150771888778667
2021-04-23,13.016186660728613,22.51263333713387
2021-04-22,7.991099803878127,16.374195318581673
2021-04-21,18.09397224880154,40.30856782702257
2021-04-20,9.583482094914828,18.094532500195594
2021-04-19,14.029831574377292,28.97993620713457
2021-04-18,13.785940493163672,28.608082544508765
2021-04-17,16.38064971710746,30.175783136950947
2021-04-16,21.716087239915968,32.0172450651506
2021-04-15,10.121350262695122,18.14377118991601
2021-04-14,9.490393410985549,17.326284764542752
2021-04-13,11.351826113820207,18.899351849072602
2021-04-12,14.139739389373005,23.26750077020224
2021-04-11,9.548380206319328,17.372200177734424
2021-04-10,10.203432784830778,17.92413478094639
2021-04-09,9.618742486222631,17.35726490910949
2021-04-08,10.411202874271435,18.03537730926135
2021-04-07,10.072910752660762,17.727760395447582
2021-04-06,10.83558807345598,18.420464167841757
2021-04-05,11.767641147035963,19.164386126696943
2021-04-04,12.077826657457491,19.442227507372905
2021-04-03,11.221776965723334,18.753809126665985
2021-04-02,11.804314785544005,19.211353653570832
2021-04-01,11.863305441552983,19.25871488458365
2021-03-31,13.746419576156585,21.384059887948357
2021-03-30,10.88676118017268,18.88910261000737
2021-03-29,9.677240072252625,17.7539242543337
2021-03-28,12.707115496847564,20.118789706771516
2021-03-27,12.455188626533324,19.872979115522995
2021-03-26,12.454509337438624,19.90214175683151
2021-03-25,11.672898651791098,19.457893167959323
2021-03-24,12.558473477683155,20.23883187354506
2021-03-23,43.183917259184135,53.756524261795924
2021-03-22,18.54119251919353,27.534486054990857
2021-03-21,14.01967983736941,21.239807641935222
2021-03-20,15.556528921574959,23.235162411747094
2021-03-19,14.658014104112949,22.069933876405546
2021-03-18,18.30421799290723,27.086983596735816
2021-03-17,22.045475841232278,31.904285331183324
2021-03-16,20.717690586355268,30.81572543390282
2021-03-15,13.896975590919526,21.189656602550848
2021-03-14,16.275475291918312,25.713492390587824
2021-03-13,13.130309589408034,20.60131195811736
2021-03-12,14.994252515432956,23.18702233148975
2021-03-11,23.224475481203825,33.72756123496749
2021-03-10,20.979873179384978,29.951555713324172
2021-03-09,30.831220379429926,43.63667181173139
2021-03-08,14.91152906302152,23.307113566833067
2021-03-07,13.365226003402752,20.640080309704903
2021-03-06,16.20950538430878,24.288003424906123
2021-03-05,14.665330060833023,23.041112105058936
2021-03-04,18.918185383519106,27.68182995538593
2021-03-03,20.676623712410585,29.990371012693753
2021-03-02,15.460058427406658,23.762014777344017
2021-03-01,13.40544149601421,20.793252041855233
2021-02-28,13.272408395424169,20.92387895024153
2021-02-27,14.577299857699309,21.849263229499535
2021-02-26,15.606871108723833,23.105722871753635
2021-02-25,18.166168201805675,26.42624828963285
2021-02-24,20.975078676194308,32.418814491016725
2021-02-23,24.16134256438683,37.17413341842483
2021-02-22,14.13323777029985,21.54373385751862
2021-02-21,15.115561562885723,24.672007203539287
2021-02-20,10.376060678021457,18.595245864622726
2021-02-19,21.547919324351685,31.64816016012259
2021-02-18,40.42488239123519,60.71327334353032
2021-02-17,8.846683054344867,16.910734152737454
2021-02-16,28.55316328849435,38.84671419705877
2021-02-15,11.679296370017019,19.50752228171538
2021-02-14,40.07694130287828,56.8059296141708
2021-02-13,23.91440767447797,34.70158908622019
2021-02-12,21.379933566787436,32.11017796522642
2021-02-11,42.41895242102083,56.16970227857249
2021-02-10,17.06583893012945,26.244006800161365
2021-02-09,28.460351299069085,39.88311145129136
2021-02-08,11.94721605717667,19.823202977685334
2021-02-07,15.406587013924538,23.663863256266712
2021-02-06,20.64498270157511,30.66822658897863
2021-02-05,19.822110810495985,30.635693082664478
2021-02-04,10.850008424218782,19.288476645723414
2021-02-03,10.419505491557628,18.73918448578895
2021-02-02,18.418197153620223,28.923769235981684
2021-02-01,22.357275240002913,33.69982190317531
2021-01-31,13.179946583518666,22.391993142452453
2021-01-30,13.503184405278994,22.571138951882475
2021-01-29,9.647054694453868,17.563511116181193
2021-01-28,6.53548070557674,15.063724246938705
2021-01-27,6.770986734332493,15.095544636986638
2021-01-26,5.707695047793878,14.147967873900345
2021-01-25,5.11787409358165,13.251945480655918
2021-01-24,5.217724082377763,13.45043451982948
2021-01-23,5.718439905982314,14.080300186011401
2021-01-22,7.031476605090819,14.844512760850103
2021-01-21,9.058574432504189,16.901650819778165
2021-01-20,9.644628379938462,17.23737021391346
2021-01-19,10.357663943295123,19.520622057698322
2021-01-18,8.932250941437024,16.956152620594725
2021-01-17,9.926512759011901,18.026906174756505
2021-01-16,19.192699354137858,29.036995078670813
2021-01-15,29.705506016765174,47.654941548741924
2021-01-14,10.63618237101046,18.624425929910142
2021-01-13,8.956436457052742,17.234357854994222
2021-01-12,10.863491116787133,20.380397158393777
2021-01-11,8.202701905638296,16.48766951655867
2021-01-10,8.715935769028983,16.72906081908359
2021-01-09,7.333716259217519,15.667859130890786
2021-01-08,7.7284396746555455,16.095922503939146
2021-01-07,7.480083939938374,15.953711750766034
2021-01-06,7.69885094266054,16.04416399224788
2021-01-05,7.899360372883524,16.319040945956527
2021-01-04,13.187640051863768,21.968172139009177
2021-01-03,16.123441356742806,27.068208015282583
2021-01-02,8.69531534084071,16.68071774293086
2021-01-01,7.275109393584573,15.478210230538066
2020-12-31,9.878650754325449,18.25701087955856
2020-12-30,6.863078271098623,15.053792868460308
2020-12-29,7.947399621148556,16.344132711291888
2020-12-28,9.644999214700977,17.779653690759126
2020-12-27,7.815876450411506,16.379665296471998
2020-12-26,8.881372737925357,17.227027158352044
2020-12-25,8.514004093179743,16.609353663315176
2020-12-24,8.073069454814316,16.241654700039806
2020-12-23,9.55659048107659,18.20146265707705
2020-12-22,7.685864806187431,16.240024977146753
2020-12-21,8.084301485050037,16.382965187980602
2020-12-20,8.51210412962214,16.664933296917596
2020-12-19,7.8490233295705885,16.087099289454493
2020-12-18,8.040124423622554,15.707187861825743
2020-12-17,5.255746134391011,13.363308480217025
2020-12-16,6.096175104943782,14.379598492717273
2020-12-15,7.90676296507937,15.789726284298423
2020-12-14,8.023265802192173,15.96622824386991
2020-12-13,7.479471472796548,15.84195147524707
2020-12-12,7.386715872313405,15.722996495799654
2020-12-11,8.370941762702806,16.395452418384945
2020-12-10,7.652471751868699,15.78686543282771
2020-12-09,7.240570513863489,15.497990407174628
2020-12-08,9.599225998172557,17.485682216562672
2020-12-07,7.5243509278168315,15.784819737068835
2020-12-06,8.215221164977612,16.015846075624573
2020-12-05,6.8369967831849525,15.005523899288422
2020-12-04,6.616734554965078,14.657717188245574
2020-12-03,7.2697060342097775,15.200483833101705
2020-12-02,8.398762063021586,16.381382024244235
2020-12-01,8.778501461250107,16.447379613014025
2020-11-30,7.004529422820578,14.980450038041262
2020-11-29,8.344071623415825,16.339182682039564
2020-11-28,8.018322091884949,16.13515309051107
2020-11-27,7.29004298596973,15.488725255963953
2020-11-26,8.421379764410585,16.139511533768662
2020-11-25,28.928031214262127,40.66212482655448
2020-11-24,7.078400539797167,14.926936611504539
2020-11-23,6.796067170444708,14.672998987195724
2020-11-22,6.8231024231575965,14.85500530332222
2020-11-21,6.437684613683763,14.558446807415628
2020-11-20,5.938701038841937,14.095518722645325
2020-11-19,6.505846264055621,14.555100547006866
2020-11-18,7.016168540626639,14.677737643282091
2020-11-17,6.833827791602722,14.774793218964485
2020-11-16,8.414410513220423,15.954855049752636
2020-11-15,7.32083310445425,14.897395829216416
2020-11-14,8.003671509484647,17.710200884889794
2020-11-13,3.290253158347774,10.948209859682352
2020-11-12,3.957515628417976,11.991667355498565
2020-11-11,4.423272696711116,12.658950233732561
2020-11-10,4.848572631131049,13.168687356332384
2020-11-09,4.7707583472307356,13.164643438653712
2020-11-08,4.710184059641324,12.969295708960074
2020-11-07,5.557441801365675,13.813892995343087
2020-11-06,4.575008446382451,12.99292279951202
2020-11-05,3.244015335462502,11.003872606703585
2020-11-04,7.013643817427111,15.992286563541587
2020-11-03,6.27163741432859,14.847527243072966
2020-11-02,7.150660737188522,15.891757047737036
2020-11-01,6.921600891610125,15.6019298532007
2020-10-31,7.576221469504921,16.094164455867194
2020-10-30,10.611320117425123,20.783066737613375
2020-10-29,6.826957562444375,16.67888704904984
2020-10-28,10.979172460421685,21.781799774408032
2020-10-27,9.091987152012994,19.964311526666236
2020-10-26,6.253198719107956,16.53635786794969
2020-10-25,6.469580327628432,17.012732205531716
2020-10-24,6.285824361004979,16.88585550573211
2020-10-23,10.95224699504573,22.167980283567697
2020-10-22,12.079770606918498,23.0436767877158
2020-10-21,12.32476451528913,22.84011279998227
2020-10-20,8.239043679755145,19.101868768342587
2020-10-19,7.383145124839716,18.143049748481037
2020-10-18,8.33948327556838,19.215909561464322
2020-10-17,8.76673830068867,19.805971423025046
2020-10-16,8.285499979399583,19.275592105155102
2020-10-15,8.006222340012805,18.90476287752737
2020-10-14,9.278919538266562,20.918061183746364
2020-10-13,6.031708677096947,16.42594986414956
2020-10-12,7.256999322448722,18.79024409436595
2020-10-11,7.039333386026215,18.52783338665874
2020-10-10,7.242154290969831,18.921019443772806
2020-10-09,7.043650012608698,19.02535846472625
2020-10-08,7.293245970713758,19.003612143859918
2020-10-07,4.6753410307059315,14.00088771123808
2020-10-06,5.845549856824394,16.60421393568903
2020-10-05,6.7769737532358025,17.652238962970355
2020-10-04,7.934524065154996,19.487321435444446
2020-10-03,7.688985276370498,18.472432047023783
2020-10-02,8.285230096442476,19.414426887324357
2020-10-01,10.529895698874084,22.797889099274254
2020-09-30,9.523720817587492,20.62853995078911
2020-09-29,9.480754882520868,20.793055492793325
2020-09-28,7.393869655293731,18.503340421089483
2020-09-27,6.397223899963281,16.968905900921424
2020-09-26,6.225665455950802,16.595754755358527
2020-09-25,8.879059744014311,19.78080813439507
2020-09-24,9.743981735546885,20.68179361322604
2020-09-23,9.51321127561735,21.054680399175155
2020-09-22,5.94612560948047,16.172526054694952
2020-09-21,6.2525432945783574,16.38801344433159
2020-09-20,12.114044478189639,22.337468344187457
2020-09-19,20.14803357989745,30.40227088848367
2020-09-18,19.15750743576642,29.797931070729383
2020-09-17,6.934003323368203,17.166268833608413
2020-09-16,7.976709951843635,18.177158313228215
2020-09-15,11.328220792989368,22.04905633574414
2020-09-14,11.034475698127931,21.50275939263772
2020-09-13,8.218741081265676,18.804970631598632
2020-09-12,10.77808222250913,20.76260811246107
2020-09-11,16.838667011284087,28.20840511073588
2020-09-10,4.946225062124237,14.325375746194142
2020-09-09,3.7698692953108592,12.39808474601909
2020-09-08,11.277168452721146,23.440007158189882
2020-09-07,15.476044451013728,25.699740737321417
2020-09-06,24.37824350043896,34.144542334500734
2020-09-05,8.979287642477308,14.329371930621303
2020-09-04,9.0725417629811,13.428204070639119
2020-09-03,7.361315354491388,13.56599375276002
2020-09-02,5.229788028582521,11.400377627391805
2020-09-01,5.164382420039556,11.911349901068451
2020-08-31,5.566846227095936,10.784356629541039
2020-08-27,2.450919022397364,6.147476995078457
2020-08-26,3.145713960935458,7.452879835333668
2020-08-25,2.217518618788258,6.59080778186356
